# SAVED: date 08/19/2014 time 16:29:42
*VERSION*1.100000
*ORIENTATION*0
*CHANNELS*01100000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
43525.000000,171.000000,-6.150000,15.000000,-,20322.856903,1363.183260,-,-,-,-,-,
43681.000000,156.000000,-7.086000,15.000000,-,20314.315796,1371.044636,-,-,-,-,-,
43869.000000,188.000000,-8.214000,15.000000,-,20291.580200,1368.218660,-,-,-,-,-,
44040.000000,171.000000,-9.240000,15.000000,-,20283.229828,1375.217915,-,-,-,-,-,
44227.000000,187.000000,-10.362000,15.000000,-,20269.176483,1376.954317,-,-,-,-,-,
44415.000000,188.000000,-11.490000,15.000000,-,20200.542450,1367.895126,-,-,-,-,-,
44602.000000,187.000000,-12.612000,15.000000,-,20208.705902,1365.105152,-,-,-,-,-,
44789.000000,187.000000,-13.734000,15.000000,-,20172.626495,1360.129595,-,-,-,-,-,
44976.000000,187.000000,-14.856000,15.000000,-,20139.423370,1371.068478,-,-,-,-,-,
45163.000000,187.000000,-15.978000,15.000000,-,20099.403381,1372.739077,-,-,-,-,-,
45335.000000,172.000000,-17.010000,15.000000,-,20086.349487,1370.966911,-,-,-,-,-,
45522.000000,187.000000,-18.132000,15.000000,-,20024.280548,1373.715162,-,-,-,-,-,
45709.000000,187.000000,-19.254000,15.000000,-,19993.766785,1367.547989,-,-,-,-,-,
45897.000000,188.000000,-20.382000,15.000000,-,19952.518463,1373.140335,-,-,-,-,-,
46084.000000,187.000000,-21.504000,15.000000,-,19888.595581,1366.494179,-,-,-,-,-,
46271.000000,187.000000,-22.626000,15.000000,-,19858.501434,1367.015123,-,-,-,-,-,
46458.000000,187.000000,-23.748000,15.000000,-,19822.624207,1370.128632,-,-,-,-,-,
46645.000000,187.000000,-24.870000,15.000000,-,19768.154144,1379.678488,-,-,-,-,-,
46817.000000,172.000000,-25.902000,15.000000,-,19715.900421,1375.930548,-,-,-,-,-,
47004.000000,187.000000,-27.024000,15.000000,-,19651.378632,1376.229763,-,-,-,-,-,
47191.000000,187.000000,-28.146000,15.000000,-,19606.712341,1367.446184,-,-,-,-,-,
47379.000000,188.000000,-29.274000,15.000000,-,19541.397095,1374.751091,-,-,-,-,-,
47566.000000,187.000000,-30.396000,15.000000,-,19500.286102,1371.733189,-,-,-,-,-,
47737.000000,171.000000,-31.422000,15.000000,-,19416.755676,1368.745565,-,-,-,-,-,
47909.000000,172.000000,-32.454000,15.000000,-,19353.027344,1380.486965,-,-,-,-,-,
48081.000000,172.000000,-33.486000,15.000000,-,19293.079376,1373.493433,-,-,-,-,-,
48268.000000,187.000000,-34.608000,15.000000,-,19209.583282,1371.152401,-,-,-,-,-,
48439.000000,171.000000,-35.634000,15.000000,-,19162.815094,1374.349833,-,-,-,-,-,
48627.000000,188.000000,-36.762000,15.000000,-,19099.357605,1366.212845,-,-,-,-,-,
48814.000000,187.000000,-37.884000,15.000000,-,19032.917023,1369.571686,-,-,-,-,-,
48985.000000,171.000000,-38.910000,15.000000,-,18970.996857,1366.212845,-,-,-,-,-,
49157.000000,172.000000,-39.942000,15.000000,-,18908.233643,1371.338367,-,-,-,-,-,
49344.000000,187.000000,-41.064000,15.000000,-,18849.273682,1373.571396,-,-,-,-,-,
49547.000000,203.000000,-42.282000,15.000000,-,18769.073486,1373.457670,-,-,-,-,-,
49734.000000,187.000000,-43.404000,15.000000,-,18700.077057,1363.853931,-,-,-,-,-,
49921.000000,187.000000,-44.526000,15.000000,-,18622.516632,1372.786999,-,-,-,-,-,
50093.000000,172.000000,-45.558000,15.000000,-,18565.387726,1378.409386,-,-,-,-,-,
50280.000000,187.000000,-46.680000,15.000000,-,18480.766296,1371.948957,-,-,-,-,-,
50467.000000,187.000000,-47.802000,15.000000,-,18407.642365,1369.200468,-,-,-,-,-,
50655.000000,188.000000,-48.930000,15.000000,-,18333.713531,1369.912863,-,-,-,-,-,
50842.000000,187.000000,-50.052000,15.000000,-,18244.251251,1374.667168,-,-,-,-,-,
51029.000000,187.000000,-51.174000,15.000000,-,18170.436859,1369.661808,-,-,-,-,-,
51216.000000,187.000000,-52.296000,15.000000,-,18086.017609,1368.739605,-,-,-,-,-,
51403.000000,187.000000,-53.418000,15.000000,-,18015.457153,1373.014450,-,-,-,-,-,
51591.000000,188.000000,-54.546000,15.000000,-,17936.298370,1374.732971,-,-,-,-,-,
51778.000000,187.000000,-55.668000,15.000000,-,17864.337921,1371.056795,-,-,-,-,-,
51965.000000,187.000000,-56.790000,15.000000,-,17789.047241,1374.469519,-,-,-,-,-,
52137.000000,172.000000,-57.822000,15.000000,-,17734.409332,1374.062300,-,-,-,-,-,
52324.000000,187.000000,-58.944000,15.000000,-,17619.373322,1369.416237,-,-,-,-,-,
52511.000000,187.000000,-60.066000,15.000000,-,17536.605835,1370.511770,-,-,-,-,-,
52698.000000,187.000000,-61.188000,15.000000,-,17454.231262,1373.601198,-,-,-,-,-,
