# SAVED: date 08/19/2014 time 14:16:51
*VERSION*1.100000
*ORIENTATION*1
*CHANNELS*01100000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
344.000000,172.000000,-49.312000,50.000000,-,106.549069,34075.035095,-,-,-,-,-,
515.000000,171.000000,-48.970000,50.000000,-,106.243879,34082.542419,-,-,-,-,-,
687.000000,172.000000,-48.626000,50.000000,-,104.514539,34054.290771,-,-,-,-,-,
858.000000,171.000000,-48.284000,50.000000,-,105.968624,34072.875977,-,-,-,-,-,
1030.000000,172.000000,-47.940000,50.000000,-,108.140767,34043.395996,-,-,-,-,-,
1186.000000,156.000000,-47.628000,50.000000,-,110.851467,34086.875916,-,-,-,-,-,
1358.000000,172.000000,-47.284000,50.000000,-,110.743761,34061.965942,-,-,-,-,-,
1529.000000,171.000000,-46.942000,50.000000,-,112.179890,34065.414429,-,-,-,-,-,
1701.000000,172.000000,-46.598000,50.000000,-,111.467808,34080.566406,-,-,-,-,-,
1872.000000,171.000000,-46.256000,50.000000,-,112.802222,34052.246094,-,-,-,-,-,
2044.000000,172.000000,-45.912000,50.000000,-,116.607964,34044.334412,-,-,-,-,-,
2216.000000,172.000000,-45.568000,50.000000,-,114.645258,34067.245483,-,-,-,-,-,
2387.000000,171.000000,-45.226000,50.000000,-,116.661832,34090.278625,-,-,-,-,-,
2559.000000,172.000000,-44.882000,50.000000,-,117.984265,34080.741882,-,-,-,-,-,
2730.000000,171.000000,-44.540000,50.000000,-,120.126501,34069.137573,-,-,-,-,-,
2902.000000,172.000000,-44.196000,50.000000,-,121.161699,34072.937012,-,-,-,-,-,
3074.000000,172.000000,-43.852000,50.000000,-,124.004051,34104.248047,-,-,-,-,-,
3245.000000,171.000000,-43.510000,50.000000,-,124.393016,34085.502625,-,-,-,-,-,
3417.000000,172.000000,-43.166000,50.000000,-,124.967456,34056.159973,-,-,-,-,-,
3588.000000,171.000000,-42.824000,50.000000,-,127.672166,34092.193604,-,-,-,-,-,
3760.000000,172.000000,-42.480000,50.000000,-,127.331093,34070.602417,-,-,-,-,-,
3932.000000,172.000000,-42.136000,50.000000,-,130.867571,34058.929443,-,-,-,-,-,
4103.000000,171.000000,-41.794000,50.000000,-,129.993916,34076.217651,-,-,-,-,-,
4275.000000,172.000000,-41.450000,50.000000,-,134.230524,34073.883057,-,-,-,-,-,
4446.000000,171.000000,-41.108000,50.000000,-,132.776409,34062.400818,-,-,-,-,-,
4618.000000,172.000000,-40.764000,50.000000,-,136.665940,34079.231262,-,-,-,-,-,
4790.000000,172.000000,-40.420000,50.000000,-,137.713134,34059.700012,-,-,-,-,-,
4961.000000,171.000000,-40.078000,50.000000,-,138.814151,34062.454224,-,-,-,-,-,
5133.000000,172.000000,-39.734000,50.000000,-,137.228400,34029.914856,-,-,-,-,-,
5304.000000,171.000000,-39.392000,50.000000,-,141.327411,34081.710815,-,-,-,-,-,
5476.000000,172.000000,-39.048000,50.000000,-,143.696994,34124.496460,-,-,-,-,-,
5648.000000,172.000000,-38.704000,50.000000,-,144.588619,34083.786011,-,-,-,-,-,
5819.000000,171.000000,-38.362000,50.000000,-,147.562593,34093.658447,-,-,-,-,-,
5991.000000,172.000000,-38.018000,50.000000,-,149.668932,34067.077637,-,-,-,-,-,
6162.000000,171.000000,-37.676000,50.000000,-,151.757300,34059.555054,-,-,-,-,-,
6334.000000,172.000000,-37.332000,50.000000,-,154.485941,34070.137024,-,-,-,-,-,
6506.000000,172.000000,-36.988000,50.000000,-,155.491263,34085.052490,-,-,-,-,-,
6662.000000,156.000000,-36.676000,50.000000,-,157.136798,34079.704285,-,-,-,-,-,
6833.000000,171.000000,-36.334000,50.000000,-,157.394111,34038.887024,-,-,-,-,-,
7005.000000,172.000000,-35.990000,50.000000,-,161.720484,34054.115295,-,-,-,-,-,
7176.000000,171.000000,-35.648000,50.000000,-,163.354069,34075.363159,-,-,-,-,-,
7348.000000,172.000000,-35.304000,50.000000,-,165.143251,34082.405090,-,-,-,-,-,
7520.000000,172.000000,-34.960000,50.000000,-,167.650491,34077.423096,-,-,-,-,-,
7691.000000,171.000000,-34.618000,50.000000,-,168.290794,34066.246033,-,-,-,-,-,
7863.000000,172.000000,-34.274000,50.000000,-,172.030717,34063.323975,-,-,-,-,-,
8019.000000,156.000000,-33.962000,50.000000,-,172.629118,34030.700684,-,-,-,-,-,
8190.000000,171.000000,-33.620000,50.000000,-,177.859038,34045.310974,-,-,-,-,-,
8362.000000,172.000000,-33.276000,50.000000,-,179.103643,34069.366455,-,-,-,-,-,
8534.000000,172.000000,-32.932000,50.000000,-,182.209313,34055.961609,-,-,-,-,-,
8705.000000,171.000000,-32.590000,50.000000,-,185.296983,34043.243408,-,-,-,-,-,
8877.000000,172.000000,-32.246000,50.000000,-,186.164618,34050.201416,-,-,-,-,-,
9048.000000,171.000000,-31.904000,50.000000,-,185.620099,34060.188293,-,-,-,-,-,
9220.000000,172.000000,-31.560000,50.000000,-,187.810212,34077.568054,-,-,-,-,-,
9392.000000,172.000000,-31.216000,50.000000,-,191.041529,34063.346863,-,-,-,-,-,
9563.000000,171.000000,-30.874000,50.000000,-,196.642429,34065.681458,-,-,-,-,-,
9735.000000,172.000000,-30.530000,50.000000,-,198.305964,34078.453064,-,-,-,-,-,
9906.000000,171.000000,-30.188000,50.000000,-,202.686131,34071.006775,-,-,-,-,-,
10078.000000,172.000000,-29.844000,50.000000,-,203.422159,34068.748474,-,-,-,-,-,
10250.000000,172.000000,-29.500000,50.000000,-,205.390841,34080.825806,-,-,-,-,-,
10421.000000,171.000000,-29.158000,50.000000,-,209.112853,34067.527771,-,-,-,-,-,
10593.000000,172.000000,-28.814000,50.000000,-,214.211106,34073.600769,-,-,-,-,-,
10764.000000,171.000000,-28.472000,50.000000,-,216.479033,34091.163635,-,-,-,-,-,
10936.000000,172.000000,-28.128000,50.000000,-,218.286157,34104.904175,-,-,-,-,-,
11108.000000,172.000000,-27.784000,50.000000,-,223.139077,34080.375671,-,-,-,-,-,
11279.000000,171.000000,-27.442000,50.000000,-,226.986706,34095.123291,-,-,-,-,-,
11451.000000,172.000000,-27.098000,50.000000,-,229.852974,34047.294617,-,-,-,-,-,
11622.000000,171.000000,-26.756000,50.000000,-,234.795690,34083.892822,-,-,-,-,-,
11794.000000,172.000000,-26.412000,50.000000,-,242.820084,34073.249817,-,-,-,-,-,
11966.000000,172.000000,-26.068000,50.000000,-,243.771493,34075.477600,-,-,-,-,-,
12122.000000,156.000000,-25.756000,50.000000,-,245.680362,34070.320129,-,-,-,-,-,
12293.000000,171.000000,-25.414000,50.000000,-,253.537208,34060.134888,-,-,-,-,-,
12465.000000,172.000000,-25.070000,50.000000,-,259.072304,34069.374084,-,-,-,-,-,
12636.000000,171.000000,-24.728000,50.000000,-,259.658635,34062.431335,-,-,-,-,-,
12808.000000,172.000000,-24.384000,50.000000,-,262.070239,34074.501038,-,-,-,-,-,
12980.000000,172.000000,-24.040000,50.000000,-,268.125892,34057.891846,-,-,-,-,-,
13151.000000,171.000000,-23.698000,50.000000,-,271.662414,34080.139160,-,-,-,-,-,
13323.000000,172.000000,-23.354000,50.000000,-,277.718067,34089.363098,-,-,-,-,-,
13494.000000,171.000000,-23.012000,50.000000,-,286.071539,34060.585022,-,-,-,-,-,
13666.000000,172.000000,-22.668000,50.000000,-,290.290177,34077.423096,-,-,-,-,-,
13838.000000,172.000000,-22.324000,50.000000,-,297.524750,34082.252502,-,-,-,-,-,
14009.000000,171.000000,-21.982000,50.000000,-,299.828529,34068.435669,-,-,-,-,-,
14181.000000,172.000000,-21.638000,50.000000,-,306.781769,34065.330505,-,-,-,-,-,
14352.000000,171.000000,-21.296000,50.000000,-,312.867403,34121.185303,-,-,-,-,-,
14524.000000,172.000000,-20.952000,50.000000,-,319.790781,34060.729980,-,-,-,-,-,
14696.000000,172.000000,-20.608000,50.000000,-,329.191446,34090.484619,-,-,-,-,-,
14867.000000,171.000000,-20.266000,50.000000,-,336.204588,34102.348328,-,-,-,-,-,
15039.000000,172.000000,-19.922000,50.000000,-,344.887197,34073.814392,-,-,-,-,-,
15210.000000,171.000000,-19.580000,50.000000,-,353.240669,34078.506470,-,-,-,-,-,
15382.000000,172.000000,-19.236000,50.000000,-,359.793067,34074.859619,-,-,-,-,-,
15554.000000,172.000000,-18.892000,50.000000,-,367.542148,34059.677124,-,-,-,-,-,
15725.000000,171.000000,-18.550000,50.000000,-,377.720773,34036.254883,-,-,-,-,-,
15897.000000,172.000000,-18.206000,50.000000,-,386.259794,34081.466675,-,-,-,-,-,
16068.000000,171.000000,-17.864000,50.000000,-,397.569299,34041.061401,-,-,-,-,-,
16240.000000,172.000000,-17.520000,50.000000,-,406.718671,34073.112488,-,-,-,-,-,
16412.000000,172.000000,-17.176000,50.000000,-,420.649111,34076.858521,-,-,-,-,-,
16583.000000,171.000000,-16.834000,50.000000,-,431.474030,34087.081909,-,-,-,-,-,
16755.000000,172.000000,-16.490000,50.000000,-,448.175073,34110.893250,-,-,-,-,-,
16926.000000,171.000000,-16.148000,50.000000,-,460.406125,34088.874817,-,-,-,-,-,
17098.000000,172.000000,-15.804000,50.000000,-,473.965585,34058.967590,-,-,-,-,-,
17270.000000,172.000000,-15.460000,50.000000,-,493.341386,34068.107605,-,-,-,-,-,
17441.000000,171.000000,-15.118000,50.000000,-,510.616899,34099.655151,-,-,-,-,-,
17613.000000,172.000000,-14.774000,50.000000,-,528.975368,34105.163574,-,-,-,-,-,
17784.000000,171.000000,-14.432000,50.000000,-,550.906301,34090.332031,-,-,-,-,-,
17956.000000,172.000000,-14.088000,50.000000,-,577.468872,34069.381714,-,-,-,-,-,
18128.000000,172.000000,-13.744000,50.000000,-,599.262118,34065.551758,-,-,-,-,-,
18299.000000,171.000000,-13.402000,50.000000,-,630.210757,34093.208313,-,-,-,-,-,
18471.000000,172.000000,-13.058000,50.000000,-,665.976405,34067.344666,-,-,-,-,-,
18642.000000,171.000000,-12.716000,50.000000,-,706.385732,34071.746826,-,-,-,-,-,
18814.000000,172.000000,-12.372000,50.000000,-,754.496098,34064.765930,-,-,-,-,-,
19001.000000,187.000000,-11.998000,50.000000,-,811.492562,34085.418701,-,-,-,-,-,
19173.000000,172.000000,-11.654000,50.000000,-,877.411127,34050.941467,-,-,-,-,-,
19344.000000,171.000000,-11.312000,50.000000,-,947.530389,34069.160461,-,-,-,-,-,
19516.000000,172.000000,-10.968000,50.000000,-,1030.796051,34093.238831,-,-,-,-,-,
19688.000000,172.000000,-10.624000,50.000000,-,1143.442392,34055.244446,-,-,-,-,-,
19859.000000,171.000000,-10.282000,50.000000,-,1274.998426,34065.742493,-,-,-,-,-,
20031.000000,172.000000,-9.938000,50.000000,-,1425.451040,34052.970886,-,-,-,-,-,
20202.000000,171.000000,-9.596000,50.000000,-,1609.898567,34085.197449,-,-,-,-,-,
20374.000000,172.000000,-9.252000,50.000000,-,1827.113390,34078.132629,-,-,-,-,-,
20546.000000,172.000000,-8.908000,50.000000,-,2093.151093,34051.918030,-,-,-,-,-,
20717.000000,171.000000,-8.566000,50.000000,-,2435.093880,34058.425903,-,-,-,-,-,
20889.000000,172.000000,-8.222000,50.000000,-,2813.652515,34093.002319,-,-,-,-,-,
21060.000000,171.000000,-7.880000,50.000000,-,3255.131721,34070.907593,-,-,-,-,-,
21232.000000,172.000000,-7.536000,50.000000,-,3770.206928,34069.114685,-,-,-,-,-,
21404.000000,172.000000,-7.192000,50.000000,-,4343.012810,34098.892212,-,-,-,-,-,
21606.000000,202.000000,-6.788000,50.000000,-,5156.211853,34095.809937,-,-,-,-,-,
21778.000000,172.000000,-6.444000,50.000000,-,5866.020203,34091.735840,-,-,-,-,-,
21934.000000,156.000000,-6.132000,50.000000,-,6594.056129,34084.541321,-,-,-,-,-,
22106.000000,172.000000,-5.788000,50.000000,-,7364.977837,34073.936462,-,-,-,-,-,
22293.000000,187.000000,-5.414000,50.000000,-,8243.902206,34056.022644,-,-,-,-,-,
22464.000000,171.000000,-5.072000,50.000000,-,9084.692001,34083.496094,-,-,-,-,-,
22636.000000,172.000000,-4.728000,50.000000,-,9912.958145,34077.850342,-,-,-,-,-,
22808.000000,172.000000,-4.384000,50.000000,-,10789.405823,34103.721619,-,-,-,-,-,
22979.000000,171.000000,-4.042000,50.000000,-,11564.832687,34071.823120,-,-,-,-,-,
23151.000000,172.000000,-3.698000,50.000000,-,12316.869736,34111.412048,-,-,-,-,-,
23322.000000,171.000000,-3.356000,50.000000,-,13023.130417,34113.006592,-,-,-,-,-,
23494.000000,172.000000,-3.012000,50.000000,-,13662.065506,34096.336365,-,-,-,-,-,
23666.000000,172.000000,-2.668000,50.000000,-,14303.144455,34056.556702,-,-,-,-,-,
23837.000000,171.000000,-2.326000,50.000000,-,14810.127258,34035.392761,-,-,-,-,-,
24009.000000,172.000000,-1.982000,50.000000,-,15244.308472,34062.667847,-,-,-,-,-,
24180.000000,171.000000,-1.640000,50.000000,-,15632.637024,34039.817810,-,-,-,-,-,
24352.000000,172.000000,-1.296000,50.000000,-,15959.148407,34088.935852,-,-,-,-,-,
24524.000000,172.000000,-0.952000,50.000000,-,16231.479645,34094.039917,-,-,-,-,-,
24695.000000,171.000000,-0.610000,50.000000,-,16419.960022,34079.856873,-,-,-,-,-,
24867.000000,172.000000,-0.266000,50.000000,-,16550.411224,34066.184998,-,-,-,-,-,
25038.000000,171.000000,0.076000,50.000000,-,16645.248413,34052.978516,-,-,-,-,-,
25210.000000,172.000000,0.420000,50.000000,-,16667.045593,34092.086792,-,-,-,-,-,
25382.000000,172.000000,0.764000,50.000000,-,16614.345551,34094.970703,-,-,-,-,-,
25538.000000,156.000000,1.076000,50.000000,-,16520.729065,34073.150635,-,-,-,-,-,
25709.000000,171.000000,1.418000,50.000000,-,16376.075745,34074.142456,-,-,-,-,-,
25881.000000,172.000000,1.762000,50.000000,-,16150.468826,34079.010010,-,-,-,-,-,
26052.000000,171.000000,2.104000,50.000000,-,15860.569000,34045.867920,-,-,-,-,-,
26208.000000,156.000000,2.416000,50.000000,-,15543.853760,34063.499451,-,-,-,-,-,
26380.000000,172.000000,2.760000,50.000000,-,15120.487213,34064.712524,-,-,-,-,-,
26552.000000,172.000000,3.104000,50.000000,-,14636.756897,34055.175781,-,-,-,-,-,
26723.000000,171.000000,3.446000,50.000000,-,14081.542969,34092.750549,-,-,-,-,-,
26895.000000,172.000000,3.790000,50.000000,-,13450.456619,34085.960388,-,-,-,-,-,
27066.000000,171.000000,4.132000,50.000000,-,12764.938354,34059.898376,-,-,-,-,-,
27238.000000,172.000000,4.476000,50.000000,-,12036.327362,34037.956238,-,-,-,-,-,
27410.000000,172.000000,4.820000,50.000000,-,11190.982819,34043.663025,-,-,-,-,-,
27581.000000,171.000000,5.162000,50.000000,-,10372.777939,34039.154053,-,-,-,-,-,
27753.000000,172.000000,5.506000,50.000000,-,9526.672363,34073.219299,-,-,-,-,-,
27924.000000,171.000000,5.848000,50.000000,-,8684.961319,34063.049316,-,-,-,-,-,
28096.000000,172.000000,6.192000,50.000000,-,7854.903221,34085.960388,-,-,-,-,-,
28268.000000,172.000000,6.536000,50.000000,-,6977.838516,34066.696167,-,-,-,-,-,
28439.000000,171.000000,6.878000,50.000000,-,6188.456535,34063.766479,-,-,-,-,-,
28611.000000,172.000000,7.222000,50.000000,-,5453.394890,34070.655823,-,-,-,-,-,
28782.000000,171.000000,7.564000,50.000000,-,4763.483047,34052.017212,-,-,-,-,-,
28954.000000,172.000000,7.908000,50.000000,-,4158.758163,34055.877686,-,-,-,-,-,
29126.000000,172.000000,8.252000,50.000000,-,3599.845409,34060.752869,-,-,-,-,-,
29297.000000,171.000000,8.594000,50.000000,-,3092.196465,34062.637329,-,-,-,-,-,
29469.000000,172.000000,8.938000,50.000000,-,2670.314789,34051.506042,-,-,-,-,-,
29640.000000,171.000000,9.280000,50.000000,-,2326.121330,34037.971497,-,-,-,-,-,
29812.000000,172.000000,9.624000,50.000000,-,2019.627094,34070.129395,-,-,-,-,-,
29984.000000,172.000000,9.968000,50.000000,-,1750.968695,34095.397949,-,-,-,-,-,
30155.000000,171.000000,10.310000,50.000000,-,1540.341616,34045.532227,-,-,-,-,-,
30327.000000,172.000000,10.654000,50.000000,-,1365.181446,34047.729492,-,-,-,-,-,
30498.000000,171.000000,10.996000,50.000000,-,1223.070145,34040.092468,-,-,-,-,-,
30670.000000,172.000000,11.340000,50.000000,-,1103.266716,34032.081604,-,-,-,-,-,
30842.000000,172.000000,11.684000,50.000000,-,1007.327199,34066.154480,-,-,-,-,-,
31013.000000,171.000000,12.026000,50.000000,-,924.247026,34066.703796,-,-,-,-,-,
31185.000000,172.000000,12.370000,50.000000,-,845.672607,34078.109741,-,-,-,-,-,
31356.000000,171.000000,12.712000,50.000000,-,784.738660,34078.407288,-,-,-,-,-,
31528.000000,172.000000,13.056000,50.000000,-,737.406015,34053.474426,-,-,-,-,-,
31700.000000,172.000000,13.400000,50.000000,-,689.953923,34060.371399,-,-,-,-,-,
31871.000000,171.000000,13.742000,50.000000,-,651.944280,34051.033020,-,-,-,-,-,
32027.000000,156.000000,14.054000,50.000000,-,618.500352,34076.339722,-,-,-,-,-,
32199.000000,172.000000,14.398000,50.000000,-,587.384105,34091.293335,-,-,-,-,-,
32370.000000,171.000000,14.740000,50.000000,-,557.841659,34085.937500,-,-,-,-,-,
32542.000000,172.000000,15.084000,50.000000,-,535.653353,34078.094482,-,-,-,-,-,
32714.000000,172.000000,15.428000,50.000000,-,511.119545,34086.814880,-,-,-,-,-,
32870.000000,156.000000,15.740000,50.000000,-,494.986951,34079.818726,-,-,-,-,-,
33041.000000,171.000000,16.082000,50.000000,-,480.655551,34081.169128,-,-,-,-,-,
33213.000000,172.000000,16.426000,50.000000,-,460.878789,34104.057312,-,-,-,-,-,
33384.000000,171.000000,16.768000,50.000000,-,445.512235,34075.057983,-,-,-,-,-,
33556.000000,172.000000,17.112000,50.000000,-,432.754636,34080.848694,-,-,-,-,-,
33728.000000,172.000000,17.456000,50.000000,-,419.230998,34091.934204,-,-,-,-,-,
33899.000000,171.000000,17.798000,50.000000,-,409.507155,34073.143005,-,-,-,-,-,
34055.000000,156.000000,18.110000,50.000000,-,399.286687,34038.513184,-,-,-,-,-,
34227.000000,172.000000,18.454000,50.000000,-,391.788900,34087.455750,-,-,-,-,-,
34398.000000,171.000000,18.796000,50.000000,-,377.553165,34075.340271,-,-,-,-,-,
34570.000000,172.000000,19.140000,50.000000,-,373.214960,34059.532166,-,-,-,-,-,
34726.000000,156.000000,19.452000,50.000000,-,363.808274,34036.437988,-,-,-,-,-,
34898.000000,172.000000,19.796000,50.000000,-,354.317784,34043.037415,-,-,-,-,-,
35054.000000,156.000000,20.108000,50.000000,-,345.090628,34067.443848,-,-,-,-,-,
35225.000000,171.000000,20.450000,50.000000,-,337.903976,34074.333191,-,-,-,-,-,
35397.000000,172.000000,20.794000,50.000000,-,331.082344,34074.310303,-,-,-,-,-,
35553.000000,156.000000,21.106000,50.000000,-,324.817240,34104.881287,-,-,-,-,-,
35724.000000,171.000000,21.448000,50.000000,-,317.289531,34048.103333,-,-,-,-,-,
35896.000000,172.000000,21.792000,50.000000,-,308.774471,34080.970764,-,-,-,-,-,
36068.000000,172.000000,22.136000,50.000000,-,303.945482,34055.801392,-,-,-,-,-,
36239.000000,171.000000,22.478000,50.000000,-,298.224807,34042.213440,-,-,-,-,-,
36411.000000,172.000000,22.822000,50.000000,-,293.264210,34047.462463,-,-,-,-,-,
36582.000000,171.000000,23.164000,50.000000,-,288.010359,34055.854797,-,-,-,-,-,
36754.000000,172.000000,23.508000,50.000000,-,284.192622,34080.780029,-,-,-,-,-,
36926.000000,172.000000,23.852000,50.000000,-,278.819144,34085.746765,-,-,-,-,-,
37097.000000,171.000000,24.194000,50.000000,-,273.242116,34065.559387,-,-,-,-,-,
37269.000000,172.000000,24.538000,50.000000,-,270.764828,34073.120117,-,-,-,-,-,
37440.000000,171.000000,24.880000,50.000000,-,265.086114,34077.194214,-,-,-,-,-,
37612.000000,172.000000,25.224000,50.000000,-,258.617520,34110.824585,-,-,-,-,-,
37784.000000,172.000000,25.568000,50.000000,-,253.938168,34073.738098,-,-,-,-,-,
37955.000000,171.000000,25.910000,50.000000,-,252.059191,34061.576843,-,-,-,-,-,
38127.000000,172.000000,26.254000,50.000000,-,248.738140,34088.493347,-,-,-,-,-,
38298.000000,171.000000,26.596000,50.000000,-,244.160473,34071.235657,-,-,-,-,-,
38470.000000,172.000000,26.940000,50.000000,-,240.456432,34079.635620,-,-,-,-,-,
38642.000000,172.000000,27.284000,50.000000,-,238.176584,34059.417725,-,-,-,-,-,
38813.000000,171.000000,27.626000,50.000000,-,231.833667,34060.371399,-,-,-,-,-,
38985.000000,172.000000,27.970000,50.000000,-,228.027910,34039.207458,-,-,-,-,-,
39156.000000,171.000000,28.312000,50.000000,-,225.562543,34034.362793,-,-,-,-,-,
39328.000000,172.000000,28.656000,50.000000,-,218.902469,34069.869995,-,-,-,-,-,
39500.000000,172.000000,29.000000,50.000000,-,219.159782,34073.379517,-,-,-,-,-,
39656.000000,156.000000,29.312000,50.000000,-,214.941144,34085.113525,-,-,-,-,-,
39827.000000,171.000000,29.654000,50.000000,-,215.150595,34086.196899,-,-,-,-,-,
39999.000000,172.000000,29.998000,50.000000,-,209.932625,34068.572998,-,-,-,-,-,
40170.000000,171.000000,30.340000,50.000000,-,204.960048,34063.049316,-,-,-,-,-,
40342.000000,172.000000,30.684000,50.000000,-,200.549901,34060.653687,-,-,-,-,-,
40514.000000,172.000000,31.028000,50.000000,-,196.762115,34085.334778,-,-,-,-,-,
40685.000000,171.000000,31.370000,50.000000,-,196.468890,34079.116821,-,-,-,-,-,
40857.000000,172.000000,31.714000,50.000000,-,194.386482,34068.664551,-,-,-,-,-,
41028.000000,171.000000,32.056000,50.000000,-,190.682471,34040.573120,-,-,-,-,-,
41200.000000,172.000000,32.400000,50.000000,-,187.355429,34012.596130,-,-,-,-,-,
41372.000000,172.000000,32.744000,50.000000,-,186.248422,34021.148682,-,-,-,-,-,
41543.000000,171.000000,33.086000,50.000000,-,185.715824,34067.634583,-,-,-,-,-,
41715.000000,172.000000,33.430000,50.000000,-,180.037141,34085.983276,-,-,-,-,-,
41886.000000,171.000000,33.772000,50.000000,-,179.325044,34074.806213,-,-,-,-,-,
42058.000000,172.000000,34.116000,50.000000,-,176.135659,34073.921204,-,-,-,-,-,
42230.000000,172.000000,34.460000,50.000000,-,174.208850,34054.992676,-,-,-,-,-,
42401.000000,171.000000,34.802000,50.000000,-,169.768810,34070.930481,-,-,-,-,-,
42573.000000,172.000000,35.146000,50.000000,-,169.894457,34046.943665,-,-,-,-,-,
42744.000000,171.000000,35.488000,50.000000,-,167.674452,34058.502197,-,-,-,-,-,
42916.000000,172.000000,35.832000,50.000000,-,165.041506,34081.977844,-,-,-,-,-,
43088.000000,172.000000,36.176000,50.000000,-,164.137959,34078.193665,-,-,-,-,-,
43259.000000,171.000000,36.518000,50.000000,-,158.405423,34068.237305,-,-,-,-,-,
43431.000000,172.000000,36.862000,50.000000,-,159.057647,34064.956665,-,-,-,-,-,
43602.000000,171.000000,37.204000,50.000000,-,155.419439,34073.120117,-,-,-,-,-,
43774.000000,172.000000,37.548000,50.000000,-,153.211385,34099.250793,-,-,-,-,-,
43946.000000,172.000000,37.892000,50.000000,-,152.696759,34081.962585,-,-,-,-,-,
44117.000000,171.000000,38.234000,50.000000,-,150.775969,34058.456421,-,-,-,-,-,
44289.000000,172.000000,38.578000,50.000000,-,148.693562,34070.648193,-,-,-,-,-,
44460.000000,171.000000,38.920000,50.000000,-,145.222902,34070.381165,-,-,-,-,-,
44632.000000,172.000000,39.264000,50.000000,-,145.390421,34050.354004,-,-,-,-,-,
44804.000000,172.000000,39.608000,50.000000,-,145.091236,34066.848755,-,-,-,-,-,
44975.000000,171.000000,39.950000,50.000000,-,141.303450,34109.748840,-,-,-,-,-,
45147.000000,172.000000,40.294000,50.000000,-,139.819443,34105.216980,-,-,-,-,-,
45318.000000,171.000000,40.636000,50.000000,-,138.143957,34090.240479,-,-,-,-,-,
45490.000000,172.000000,40.980000,50.000000,-,137.515634,34065.139771,-,-,-,-,-,
45662.000000,172.000000,41.324000,50.000000,-,135.098159,34061.981201,-,-,-,-,-,
45833.000000,171.000000,41.666000,50.000000,-,134.978473,34089.248657,-,-,-,-,-,
46005.000000,172.000000,42.010000,50.000000,-,130.257189,34108.146667,-,-,-,-,-,
46176.000000,171.000000,42.352000,50.000000,-,131.029129,34042.427063,-,-,-,-,-,
46348.000000,172.000000,42.696000,50.000000,-,130.071700,34078.720093,-,-,-,-,-,
46520.000000,172.000000,43.040000,50.000000,-,129.455358,34050.300598,-,-,-,-,-,
46691.000000,171.000000,43.382000,50.000000,-,125.087142,34070.732117,-,-,-,-,-,
46863.000000,172.000000,43.726000,50.000000,-,123.770684,34067.848206,-,-,-,-,-,
47034.000000,171.000000,44.068000,50.000000,-,124.183565,34044.380188,-,-,-,-,-,
47206.000000,172.000000,44.412000,50.000000,-,123.411641,34055.503845,-,-,-,-,-,
47378.000000,172.000000,44.756000,50.000000,-,121.843860,34091.773987,-,-,-,-,-,
47549.000000,171.000000,45.098000,50.000000,-,123.507395,34086.334229,-,-,-,-,-,
47721.000000,172.000000,45.442000,50.000000,-,119.976908,34048.545837,-,-,-,-,-,
47892.000000,171.000000,45.784000,50.000000,-,116.709694,34088.005066,-,-,-,-,-,
48064.000000,172.000000,46.128000,50.000000,-,115.889907,34083.862305,-,-,-,-,-,
48236.000000,172.000000,46.472000,50.000000,-,117.098659,34107.139587,-,-,-,-,-,
48392.000000,156.000000,46.784000,50.000000,-,113.909230,34090.744019,-,-,-,-,-,
48563.000000,171.000000,47.126000,50.000000,-,112.604752,34044.425964,-,-,-,-,-,
48735.000000,172.000000,47.470000,50.000000,-,111.042961,34049.987793,-,-,-,-,-,
48906.000000,171.000000,47.812000,50.000000,-,110.582203,34045.867920,-,-,-,-,-,
49062.000000,156.000000,48.124000,50.000000,-,110.049635,34052.589417,-,-,-,-,-,
49234.000000,172.000000,48.468000,50.000000,-,111.168623,34062.232971,-,-,-,-,-,
49406.000000,172.000000,48.812000,50.000000,-,108.834907,34083.702087,-,-,-,-,-,
49562.000000,156.000000,49.124000,50.000000,-,105.549753,34036.941528,-,-,-,-,-,
49733.000000,171.000000,49.466000,50.000000,-,107.027784,34062.957764,-,-,-,-,-,
49905.000000,172.000000,49.810000,50.000000,-,105.352283,34056.182861,-,-,-,-,-,
50076.000000,171.000000,50.152000,50.000000,-,103.826389,34055.427551,-,-,-,-,-,
50248.000000,172.000000,50.496000,50.000000,-,103.575066,34097.305298,-,-,-,-,-,
50420.000000,172.000000,50.840000,50.000000,-,103.269890,34079.589844,-,-,-,-,-,
50591.000000,171.000000,51.182000,50.000000,-,103.646874,34077.178955,-,-,-,-,-,
156.000000,156.000000,49.688000,100.000000,-,149.764657,34083.992004,-,-,-,-,-,
344.000000,188.000000,49.312000,100.000000,-,149.202198,34073.966980,-,-,-,-,-,
531.000000,187.000000,48.938000,100.000000,-,152.666867,34094.345093,-,-,-,-,-,
718.000000,187.000000,48.564000,100.000000,-,153.462678,34086.685181,-,-,-,-,-,
905.000000,187.000000,48.190000,100.000000,-,153.791815,34078.155518,-,-,-,-,-,
1092.000000,187.000000,47.816000,100.000000,-,156.574339,34059.402466,-,-,-,-,-,
1280.000000,188.000000,47.440000,100.000000,-,158.423364,34058.097839,-,-,-,-,-,
1451.000000,171.000000,47.098000,100.000000,-,161.146015,34049.011230,-,-,-,-,-,
1623.000000,172.000000,46.754000,100.000000,-,162.187219,34071.929932,-,-,-,-,-,
