# Saved: 07-Mar-2013 10:33:50
*VERSION*1.100000
*ORIENTATION*1
*CHANNELS*11000000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
0,0,-80.9,50,0.0021377,1,-,-,-,-,-,-,
0,0,-80.8,50,0.0021484,1,-,-,-,-,-,-,
0,0,-80.7,50,0.0021578,1,-,-,-,-,-,-,
0,0,-80.6,50,0.0021633,1,-,-,-,-,-,-,
0,0,-80.5,50,0.0021659,1,-,-,-,-,-,-,
0,0,-80.4,50,0.0021673,1,-,-,-,-,-,-,
0,0,-80.3,50,0.0021708,1,-,-,-,-,-,-,
0,0,-80.2,50,0.002174,1,-,-,-,-,-,-,
0,0,-80.1,50,0.0021754,1,-,-,-,-,-,-,
0,0,-80,50,0.0021759,1,-,-,-,-,-,-,
0,0,-79.9,50,0.0021765,1,-,-,-,-,-,-,
0,0,-79.8,50,0.0021772,1,-,-,-,-,-,-,
0,0,-79.7,50,0.0021762,1,-,-,-,-,-,-,
0,0,-79.6,50,0.0021803,1,-,-,-,-,-,-,
0,0,-79.5,50,0.0021887,1,-,-,-,-,-,-,
0,0,-79.4,50,0.0022003,1,-,-,-,-,-,-,
0,0,-79.3,50,0.0022125,1,-,-,-,-,-,-,
0,0,-79.2,50,0.0022189,1,-,-,-,-,-,-,
0,0,-79.1,50,0.0022213,1,-,-,-,-,-,-,
0,0,-79,50,0.0022238,1,-,-,-,-,-,-,
0,0,-78.9,50,0.0022258,1,-,-,-,-,-,-,
0,0,-78.8,50,0.002227,1,-,-,-,-,-,-,
0,0,-78.7,50,0.0022306,1,-,-,-,-,-,-,
0,0,-78.6,50,0.0022367,1,-,-,-,-,-,-,
0,0,-78.5,50,0.0022466,1,-,-,-,-,-,-,
0,0,-78.4,50,0.00226,1,-,-,-,-,-,-,
0,0,-78.3,50,0.00227,1,-,-,-,-,-,-,
0,0,-78.2,50,0.0022774,1,-,-,-,-,-,-,
0,0,-78.1,50,0.0022799,1,-,-,-,-,-,-,
0,0,-78,50,0.0022808,1,-,-,-,-,-,-,
0,0,-77.9,50,0.0022768,1,-,-,-,-,-,-,
0,0,-77.8,50,0.0022732,1,-,-,-,-,-,-,
0,0,-77.7,50,0.002277,1,-,-,-,-,-,-,
0,0,-77.6,50,0.002286,1,-,-,-,-,-,-,
0,0,-77.5,50,0.0023,1,-,-,-,-,-,-,
0,0,-77.4,50,0.0023096,1,-,-,-,-,-,-,
0,0,-77.3,50,0.0023138,1,-,-,-,-,-,-,
0,0,-77.2,50,0.0023144,1,-,-,-,-,-,-,
0,0,-77.1,50,0.0023149,1,-,-,-,-,-,-,
0,0,-77,50,0.0023151,1,-,-,-,-,-,-,
0,0,-76.9,50,0.002318,1,-,-,-,-,-,-,
0,0,-76.8,50,0.0023219,1,-,-,-,-,-,-,
0,0,-76.7,50,0.002326,1,-,-,-,-,-,-,
0,0,-76.6,50,0.0023338,1,-,-,-,-,-,-,
0,0,-76.5,50,0.0023364,1,-,-,-,-,-,-,
0,0,-76.4,50,0.0023391,1,-,-,-,-,-,-,
0,0,-76.3,50,0.0023396,1,-,-,-,-,-,-,
0,0,-76.2,50,0.0023381,1,-,-,-,-,-,-,
0,0,-76.1,50,0.0023389,1,-,-,-,-,-,-,
0,0,-76,50,0.0023452,1,-,-,-,-,-,-,
0,0,-75.9,50,0.0023573,1,-,-,-,-,-,-,
0,0,-75.8,50,0.0023689,1,-,-,-,-,-,-,
0,0,-75.7,50,0.002378,1,-,-,-,-,-,-,
0,0,-75.6,50,0.0023838,1,-,-,-,-,-,-,
0,0,-75.5,50,0.0023878,1,-,-,-,-,-,-,
0,0,-75.4,50,0.0023895,1,-,-,-,-,-,-,
0,0,-75.3,50,0.0023917,1,-,-,-,-,-,-,
0,0,-75.2,50,0.0023941,1,-,-,-,-,-,-,
0,0,-75.1,50,0.0023959,1,-,-,-,-,-,-,
0,0,-75,50,0.0023995,1,-,-,-,-,-,-,
0,0,-74.9,50,0.0024023,1,-,-,-,-,-,-,
0,0,-74.8,50,0.0024066,1,-,-,-,-,-,-,
0,0,-74.7,50,0.002411,1,-,-,-,-,-,-,
0,0,-74.6,50,0.002414,1,-,-,-,-,-,-,
0,0,-74.5,50,0.0024177,1,-,-,-,-,-,-,
0,0,-74.4,50,0.0024221,1,-,-,-,-,-,-,
0,0,-74.3,50,0.0024253,1,-,-,-,-,-,-,
0,0,-74.2,50,0.0024286,1,-,-,-,-,-,-,
0,0,-74.1,50,0.0024362,1,-,-,-,-,-,-,
0,0,-74,50,0.0024441,1,-,-,-,-,-,-,
0,0,-73.9,50,0.0024555,1,-,-,-,-,-,-,
0,0,-73.8,50,0.0024685,1,-,-,-,-,-,-,
0,0,-73.7,50,0.0024822,1,-,-,-,-,-,-,
0,0,-73.6,50,0.0024871,1,-,-,-,-,-,-,
0,0,-73.5,50,0.0024884,1,-,-,-,-,-,-,
0,0,-73.4,50,0.0024785,1,-,-,-,-,-,-,
0,0,-73.3,50,0.0024704,1,-,-,-,-,-,-,
0,0,-73.2,50,0.0024699,1,-,-,-,-,-,-,
0,0,-73.1,50,0.0024788,1,-,-,-,-,-,-,
0,0,-73,50,0.0024927,1,-,-,-,-,-,-,
0,0,-72.9,50,0.0025041,1,-,-,-,-,-,-,
0,0,-72.8,50,0.0025125,1,-,-,-,-,-,-,
0,0,-72.7,50,0.0025185,1,-,-,-,-,-,-,
0,0,-72.6,50,0.0025255,1,-,-,-,-,-,-,
0,0,-72.5,50,0.002532,1,-,-,-,-,-,-,
0,0,-72.4,50,0.0025418,1,-,-,-,-,-,-,
0,0,-72.3,50,0.00255,1,-,-,-,-,-,-,
0,0,-72.2,50,0.0025549,1,-,-,-,-,-,-,
0,0,-72.1,50,0.002556,1,-,-,-,-,-,-,
0,0,-72,50,0.0025488,1,-,-,-,-,-,-,
0,0,-71.9,50,0.0025451,1,-,-,-,-,-,-,
0,0,-71.8,50,0.0025464,1,-,-,-,-,-,-,
0,0,-71.7,50,0.002554,1,-,-,-,-,-,-,
0,0,-71.6,50,0.0025617,1,-,-,-,-,-,-,
0,0,-71.5,50,0.0025665,1,-,-,-,-,-,-,
0,0,-71.4,50,0.0025744,1,-,-,-,-,-,-,
0,0,-71.3,50,0.0025813,1,-,-,-,-,-,-,
0,0,-71.2,50,0.0025932,1,-,-,-,-,-,-,
0,0,-71.1,50,0.0026042,1,-,-,-,-,-,-,
0,0,-71,50,0.0026059,1,-,-,-,-,-,-,
0,0,-70.9,50,0.0026085,1,-,-,-,-,-,-,
0,0,-70.8,50,0.0026115,1,-,-,-,-,-,-,
0,0,-70.7,50,0.0026217,1,-,-,-,-,-,-,
0,0,-70.6,50,0.0026311,1,-,-,-,-,-,-,
0,0,-70.5,50,0.0026373,1,-,-,-,-,-,-,
0,0,-70.4,50,0.0026412,1,-,-,-,-,-,-,
0,0,-70.3,50,0.0026379,1,-,-,-,-,-,-,
0,0,-70.2,50,0.0026372,1,-,-,-,-,-,-,
0,0,-70.1,50,0.0026353,1,-,-,-,-,-,-,
0,0,-70,50,0.0026361,1,-,-,-,-,-,-,
0,0,-69.9,50,0.0026388,1,-,-,-,-,-,-,
0,0,-69.8,50,0.0026512,1,-,-,-,-,-,-,
0,0,-69.7,50,0.0026665,1,-,-,-,-,-,-,
0,0,-69.6,50,0.0026857,1,-,-,-,-,-,-,
0,0,-69.5,50,0.0027051,1,-,-,-,-,-,-,
0,0,-69.4,50,0.0027147,1,-,-,-,-,-,-,
0,0,-69.3,50,0.0027197,1,-,-,-,-,-,-,
0,0,-69.2,50,0.0027234,1,-,-,-,-,-,-,
0,0,-69.1,50,0.0027205,1,-,-,-,-,-,-,
0,0,-69,50,0.0027041,1,-,-,-,-,-,-,
0,0,-68.9,50,0.002688,1,-,-,-,-,-,-,
0,0,-68.8,50,0.0026721,1,-,-,-,-,-,-,
0,0,-68.7,50,0.0026753,1,-,-,-,-,-,-,
0,0,-68.6,50,0.0026951,1,-,-,-,-,-,-,
0,0,-68.5,50,0.0027176,1,-,-,-,-,-,-,
0,0,-68.4,50,0.0027397,1,-,-,-,-,-,-,
0,0,-68.3,50,0.0027506,1,-,-,-,-,-,-,
0,0,-68.2,50,0.0027587,1,-,-,-,-,-,-,
0,0,-68.1,50,0.0027621,1,-,-,-,-,-,-,
0,0,-68,50,0.0027637,1,-,-,-,-,-,-,
0,0,-67.9,50,0.002763,1,-,-,-,-,-,-,
0,0,-67.8,50,0.0027627,1,-,-,-,-,-,-,
0,0,-67.7,50,0.0027632,1,-,-,-,-,-,-,
0,0,-67.6,50,0.0027671,1,-,-,-,-,-,-,
0,0,-67.5,50,0.0027756,1,-,-,-,-,-,-,
0,0,-67.4,50,0.0027827,1,-,-,-,-,-,-,
0,0,-67.3,50,0.0027882,1,-,-,-,-,-,-,
0,0,-67.2,50,0.0027915,1,-,-,-,-,-,-,
0,0,-67.1,50,0.002794,1,-,-,-,-,-,-,
0,0,-67,50,0.0027962,1,-,-,-,-,-,-,
0,0,-66.9,50,0.0028012,1,-,-,-,-,-,-,
0,0,-66.8,50,0.0028035,1,-,-,-,-,-,-,
0,0,-66.7,50,0.0028094,1,-,-,-,-,-,-,
0,0,-66.6,50,0.0028161,1,-,-,-,-,-,-,
0,0,-66.5,50,0.0028234,1,-,-,-,-,-,-,
0,0,-66.4,50,0.0028307,1,-,-,-,-,-,-,
0,0,-66.3,50,0.0028356,1,-,-,-,-,-,-,
0,0,-66.2,50,0.0028385,1,-,-,-,-,-,-,
0,0,-66.1,50,0.0028409,1,-,-,-,-,-,-,
0,0,-66,50,0.0028455,1,-,-,-,-,-,-,
0,0,-65.9,50,0.002853,1,-,-,-,-,-,-,
0,0,-65.8,50,0.0028632,1,-,-,-,-,-,-,
0,0,-65.7,50,0.002881,1,-,-,-,-,-,-,
0,0,-65.6,50,0.0028999,1,-,-,-,-,-,-,
0,0,-65.5,50,0.0029153,1,-,-,-,-,-,-,
0,0,-65.4,50,0.0029255,1,-,-,-,-,-,-,
0,0,-65.3,50,0.0029206,1,-,-,-,-,-,-,
0,0,-65.2,50,0.0029117,1,-,-,-,-,-,-,
0,0,-65.1,50,0.0029011,1,-,-,-,-,-,-,
0,0,-65,50,0.0028918,1,-,-,-,-,-,-,
0,0,-64.9,50,0.002895,1,-,-,-,-,-,-,
0,0,-64.8,50,0.0029043,1,-,-,-,-,-,-,
0,0,-64.7,50,0.0029212,1,-,-,-,-,-,-,
0,0,-64.6,50,0.0029396,1,-,-,-,-,-,-,
0,0,-64.5,50,0.0029542,1,-,-,-,-,-,-,
0,0,-64.4,50,0.0029679,1,-,-,-,-,-,-,
0,0,-64.3,50,0.0029778,1,-,-,-,-,-,-,
0,0,-64.2,50,0.0029873,1,-,-,-,-,-,-,
0,0,-64.1,50,0.0029977,1,-,-,-,-,-,-,
0,0,-64,50,0.0030057,1,-,-,-,-,-,-,
0,0,-63.9,50,0.0030158,1,-,-,-,-,-,-,
0,0,-63.8,50,0.0030215,1,-,-,-,-,-,-,
0,0,-63.7,50,0.0030269,1,-,-,-,-,-,-,
0,0,-63.6,50,0.0030336,1,-,-,-,-,-,-,
0,0,-63.5,50,0.0030371,1,-,-,-,-,-,-,
0,0,-63.4,50,0.0030437,1,-,-,-,-,-,-,
0,0,-63.3,50,0.0030509,1,-,-,-,-,-,-,
0,0,-63.2,50,0.0030567,1,-,-,-,-,-,-,
0,0,-63.1,50,0.0030658,1,-,-,-,-,-,-,
0,0,-63,50,0.0030727,1,-,-,-,-,-,-,
0,0,-62.9,50,0.0030758,1,-,-,-,-,-,-,
0,0,-62.8,50,0.0030793,1,-,-,-,-,-,-,
0,0,-62.7,50,0.0030823,1,-,-,-,-,-,-,
0,0,-62.6,50,0.003091,1,-,-,-,-,-,-,
0,0,-62.5,50,0.0031047,1,-,-,-,-,-,-,
0,0,-62.4,50,0.0031158,1,-,-,-,-,-,-,
0,0,-62.3,50,0.0031275,1,-,-,-,-,-,-,
0,0,-62.2,50,0.0031352,1,-,-,-,-,-,-,
0,0,-62.1,50,0.0031417,1,-,-,-,-,-,-,
0,0,-62,50,0.003149,1,-,-,-,-,-,-,
0,0,-61.9,50,0.0031568,1,-,-,-,-,-,-,
0,0,-61.8,50,0.0031654,1,-,-,-,-,-,-,
0,0,-61.7,50,0.0031708,1,-,-,-,-,-,-,
0,0,-61.6,50,0.0031758,1,-,-,-,-,-,-,
0,0,-61.5,50,0.0031812,1,-,-,-,-,-,-,
0,0,-61.4,50,0.0031882,1,-,-,-,-,-,-,
0,0,-61.3,50,0.0031947,1,-,-,-,-,-,-,
0,0,-61.2,50,0.0032017,1,-,-,-,-,-,-,
0,0,-61.1,50,0.0032063,1,-,-,-,-,-,-,
0,0,-61,50,0.0032124,1,-,-,-,-,-,-,
0,0,-60.9,50,0.0032168,1,-,-,-,-,-,-,
0,0,-60.8,50,0.0032233,1,-,-,-,-,-,-,
0,0,-60.7,50,0.0032339,1,-,-,-,-,-,-,
0,0,-60.6,50,0.0032452,1,-,-,-,-,-,-,
0,0,-60.5,50,0.0032585,1,-,-,-,-,-,-,
0,0,-60.4,50,0.0032648,1,-,-,-,-,-,-,
0,0,-60.3,50,0.0032728,1,-,-,-,-,-,-,
0,0,-60.2,50,0.0032807,1,-,-,-,-,-,-,
0,0,-60.1,50,0.0032912,1,-,-,-,-,-,-,
0,0,-60,50,0.003305,1,-,-,-,-,-,-,
0,0,-59.9,50,0.0033135,1,-,-,-,-,-,-,
0,0,-59.8,50,0.0033207,1,-,-,-,-,-,-,
0,0,-59.7,50,0.0033252,1,-,-,-,-,-,-,
0,0,-59.6,50,0.0033271,1,-,-,-,-,-,-,
0,0,-59.5,50,0.0033321,1,-,-,-,-,-,-,
0,0,-59.4,50,0.0033353,1,-,-,-,-,-,-,
0,0,-59.3,50,0.0033474,1,-,-,-,-,-,-,
0,0,-59.2,50,0.0033614,1,-,-,-,-,-,-,
0,0,-59.1,50,0.003377,1,-,-,-,-,-,-,
0,0,-59,50,0.00339,1,-,-,-,-,-,-,
0,0,-58.9,50,0.0034019,1,-,-,-,-,-,-,
0,0,-58.8,50,0.0034074,1,-,-,-,-,-,-,
0,0,-58.7,50,0.0034132,1,-,-,-,-,-,-,
0,0,-58.6,50,0.0034243,1,-,-,-,-,-,-,
0,0,-58.5,50,0.0034306,1,-,-,-,-,-,-,
0,0,-58.4,50,0.00344,1,-,-,-,-,-,-,
0,0,-58.3,50,0.0034445,1,-,-,-,-,-,-,
0,0,-58.2,50,0.0034475,1,-,-,-,-,-,-,
0,0,-58.1,50,0.0034554,1,-,-,-,-,-,-,
0,0,-58,50,0.0034638,1,-,-,-,-,-,-,
0,0,-57.9,50,0.0034738,1,-,-,-,-,-,-,
0,0,-57.8,50,0.0034829,1,-,-,-,-,-,-,
0,0,-57.7,50,0.003493,1,-,-,-,-,-,-,
0,0,-57.6,50,0.0035035,1,-,-,-,-,-,-,
0,0,-57.5,50,0.0035122,1,-,-,-,-,-,-,
0,0,-57.4,50,0.0035232,1,-,-,-,-,-,-,
0,0,-57.3,50,0.003535,1,-,-,-,-,-,-,
0,0,-57.2,50,0.0035464,1,-,-,-,-,-,-,
0,0,-57.1,50,0.0035592,1,-,-,-,-,-,-,
0,0,-57,50,0.0035699,1,-,-,-,-,-,-,
0,0,-56.9,50,0.003584,1,-,-,-,-,-,-,
0,0,-56.8,50,0.0035978,1,-,-,-,-,-,-,
0,0,-56.7,50,0.003609,1,-,-,-,-,-,-,
0,0,-56.6,50,0.0036179,1,-,-,-,-,-,-,
0,0,-56.5,50,0.0036218,1,-,-,-,-,-,-,
0,0,-56.4,50,0.0036288,1,-,-,-,-,-,-,
0,0,-56.3,50,0.0036368,1,-,-,-,-,-,-,
0,0,-56.2,50,0.0036436,1,-,-,-,-,-,-,
0,0,-56.1,50,0.0036473,1,-,-,-,-,-,-,
0,0,-56,50,0.0036489,1,-,-,-,-,-,-,
0,0,-55.9,50,0.0036562,1,-,-,-,-,-,-,
0,0,-55.8,50,0.0036669,1,-,-,-,-,-,-,
0,0,-55.7,50,0.0036808,1,-,-,-,-,-,-,
0,0,-55.6,50,0.0036933,1,-,-,-,-,-,-,
0,0,-55.5,50,0.0037012,1,-,-,-,-,-,-,
0,0,-55.4,50,0.0037093,1,-,-,-,-,-,-,
0,0,-55.3,50,0.0037191,1,-,-,-,-,-,-,
0,0,-55.2,50,0.0037329,1,-,-,-,-,-,-,
0,0,-55.1,50,0.0037356,1,-,-,-,-,-,-,
0,0,-55,50,0.003741,1,-,-,-,-,-,-,
0,0,-54.9,50,0.0037416,1,-,-,-,-,-,-,
0,0,-54.8,50,0.0037523,1,-,-,-,-,-,-,
0,0,-54.7,50,0.0037684,1,-,-,-,-,-,-,
0,0,-54.6,50,0.0037805,1,-,-,-,-,-,-,
0,0,-54.5,50,0.0037935,1,-,-,-,-,-,-,
0,0,-54.4,50,0.0037994,1,-,-,-,-,-,-,
0,0,-54.3,50,0.0038086,1,-,-,-,-,-,-,
0,0,-54.2,50,0.0038194,1,-,-,-,-,-,-,
0,0,-54.1,50,0.0038331,1,-,-,-,-,-,-,
0,0,-54,50,0.0038438,1,-,-,-,-,-,-,
0,0,-53.9,50,0.0038567,1,-,-,-,-,-,-,
0,0,-53.8,50,0.0038716,1,-,-,-,-,-,-,
0,0,-53.7,50,0.0038908,1,-,-,-,-,-,-,
0,0,-53.6,50,0.0039114,1,-,-,-,-,-,-,
0,0,-53.5,50,0.0039282,1,-,-,-,-,-,-,
0,0,-53.4,50,0.0039383,1,-,-,-,-,-,-,
0,0,-53.3,50,0.0039449,1,-,-,-,-,-,-,
0,0,-53.2,50,0.0039496,1,-,-,-,-,-,-,
0,0,-53.1,50,0.0039541,1,-,-,-,-,-,-,
0,0,-53,50,0.0039669,1,-,-,-,-,-,-,
0,0,-52.9,50,0.0039847,1,-,-,-,-,-,-,
0,0,-52.8,50,0.0040068,1,-,-,-,-,-,-,
0,0,-52.7,50,0.0040241,1,-,-,-,-,-,-,
0,0,-52.6,50,0.0040326,1,-,-,-,-,-,-,
0,0,-52.5,50,0.0040363,1,-,-,-,-,-,-,
0,0,-52.4,50,0.00404,1,-,-,-,-,-,-,
0,0,-52.3,50,0.0040473,1,-,-,-,-,-,-,
0,0,-52.2,50,0.0040562,1,-,-,-,-,-,-,
0,0,-52.1,50,0.0040667,1,-,-,-,-,-,-,
0,0,-52,50,0.0040768,1,-,-,-,-,-,-,
0,0,-51.9,50,0.0040862,1,-,-,-,-,-,-,
0,0,-51.8,50,0.0040967,1,-,-,-,-,-,-,
0,0,-51.7,50,0.0041056,1,-,-,-,-,-,-,
0,0,-51.6,50,0.0041159,1,-,-,-,-,-,-,
0,0,-51.5,50,0.0041288,1,-,-,-,-,-,-,
0,0,-51.4,50,0.0041411,1,-,-,-,-,-,-,
0,0,-51.3,50,0.0041525,1,-,-,-,-,-,-,
0,0,-51.2,50,0.0041634,1,-,-,-,-,-,-,
0,0,-51.1,50,0.0041731,1,-,-,-,-,-,-,
0,0,-51,50,0.004185,1,-,-,-,-,-,-,
0,0,-50.9,50,0.0041931,1,-,-,-,-,-,-,
0,0,-50.8,50,0.0042014,1,-,-,-,-,-,-,
0,0,-50.7,50,0.0042041,1,-,-,-,-,-,-,
0,0,-50.6,50,0.0042146,1,-,-,-,-,-,-,
0,0,-50.5,50,0.0042287,1,-,-,-,-,-,-,
0,0,-50.4,50,0.0042446,1,-,-,-,-,-,-,
0,0,-50.3,50,0.0042598,1,-,-,-,-,-,-,
0,0,-50.2,50,0.0042682,1,-,-,-,-,-,-,
0,0,-50.1,50,0.0042771,1,-,-,-,-,-,-,
0,0,-50,50,0.0042879,1,-,-,-,-,-,-,
0,0,-49.9,50,0.0043015,1,-,-,-,-,-,-,
0,0,-49.8,50,0.004314,1,-,-,-,-,-,-,
0,0,-49.7,50,0.0043274,1,-,-,-,-,-,-,
0,0,-49.6,50,0.0043388,1,-,-,-,-,-,-,
0,0,-49.5,50,0.0043506,1,-,-,-,-,-,-,
0,0,-49.4,50,0.0043607,1,-,-,-,-,-,-,
0,0,-49.3,50,0.0043703,1,-,-,-,-,-,-,
0,0,-49.2,50,0.0043828,1,-,-,-,-,-,-,
0,0,-49.1,50,0.0043996,1,-,-,-,-,-,-,
0,0,-49,50,0.0044208,1,-,-,-,-,-,-,
0,0,-48.9,50,0.0044407,1,-,-,-,-,-,-,
0,0,-48.8,50,0.0044555,1,-,-,-,-,-,-,
0,0,-48.7,50,0.0044683,1,-,-,-,-,-,-,
0,0,-48.6,50,0.0044793,1,-,-,-,-,-,-,
0,0,-48.5,50,0.0044933,1,-,-,-,-,-,-,
0,0,-48.4,50,0.0045042,1,-,-,-,-,-,-,
0,0,-48.3,50,0.0045129,1,-,-,-,-,-,-,
0,0,-48.2,50,0.0045212,1,-,-,-,-,-,-,
0,0,-48.1,50,0.0045283,1,-,-,-,-,-,-,
0,0,-48,50,0.0045415,1,-,-,-,-,-,-,
0,0,-47.9,50,0.0045598,1,-,-,-,-,-,-,
0,0,-47.8,50,0.00458,1,-,-,-,-,-,-,
0,0,-47.7,50,0.004596,1,-,-,-,-,-,-,
0,0,-47.6,50,0.0046085,1,-,-,-,-,-,-,
0,0,-47.5,50,0.0046192,1,-,-,-,-,-,-,
0,0,-47.4,50,0.0046315,1,-,-,-,-,-,-,
0,0,-47.3,50,0.004651,1,-,-,-,-,-,-,
0,0,-47.2,50,0.0046725,1,-,-,-,-,-,-,
0,0,-47.1,50,0.0046917,1,-,-,-,-,-,-,
0,0,-47,50,0.0047035,1,-,-,-,-,-,-,
0,0,-46.9,50,0.0047114,1,-,-,-,-,-,-,
0,0,-46.8,50,0.004723,1,-,-,-,-,-,-,
0,0,-46.7,50,0.0047381,1,-,-,-,-,-,-,
0,0,-46.6,50,0.0047556,1,-,-,-,-,-,-,
0,0,-46.5,50,0.0047718,1,-,-,-,-,-,-,
0,0,-46.4,50,0.0047848,1,-,-,-,-,-,-,
0,0,-46.3,50,0.0047982,1,-,-,-,-,-,-,
0,0,-46.2,50,0.004814,1,-,-,-,-,-,-,
0,0,-46.1,50,0.0048327,1,-,-,-,-,-,-,
0,0,-46,50,0.0048481,1,-,-,-,-,-,-,
0,0,-45.9,50,0.0048578,1,-,-,-,-,-,-,
0,0,-45.8,50,0.0048667,1,-,-,-,-,-,-,
0,0,-45.7,50,0.0048778,1,-,-,-,-,-,-,
0,0,-45.6,50,0.0048953,1,-,-,-,-,-,-,
0,0,-45.5,50,0.0049133,1,-,-,-,-,-,-,
0,0,-45.4,50,0.0049301,1,-,-,-,-,-,-,
0,0,-45.3,50,0.0049456,1,-,-,-,-,-,-,
0,0,-45.2,50,0.0049595,1,-,-,-,-,-,-,
0,0,-45.1,50,0.0049772,1,-,-,-,-,-,-,
0,0,-45,50,0.0049898,1,-,-,-,-,-,-,
0,0,-44.9,50,0.005006,1,-,-,-,-,-,-,
0,0,-44.8,50,0.0050215,1,-,-,-,-,-,-,
0,0,-44.7,50,0.0050348,1,-,-,-,-,-,-,
0,0,-44.6,50,0.0050527,1,-,-,-,-,-,-,
0,0,-44.5,50,0.0050665,1,-,-,-,-,-,-,
0,0,-44.4,50,0.0050807,1,-,-,-,-,-,-,
0,0,-44.3,50,0.0050923,1,-,-,-,-,-,-,
0,0,-44.2,50,0.0051042,1,-,-,-,-,-,-,
0,0,-44.1,50,0.0051145,1,-,-,-,-,-,-,
0,0,-44,50,0.0051278,1,-,-,-,-,-,-,
0,0,-43.9,50,0.0051398,1,-,-,-,-,-,-,
0,0,-43.8,50,0.0051547,1,-,-,-,-,-,-,
0,0,-43.7,50,0.0051709,1,-,-,-,-,-,-,
0,0,-43.6,50,0.0051866,1,-,-,-,-,-,-,
0,0,-43.5,50,0.005206,1,-,-,-,-,-,-,
0,0,-43.4,50,0.0052243,1,-,-,-,-,-,-,
0,0,-43.3,50,0.0052437,1,-,-,-,-,-,-,
0,0,-43.2,50,0.0052656,1,-,-,-,-,-,-,
0,0,-43.1,50,0.0052884,1,-,-,-,-,-,-,
0,0,-43,50,0.0053077,1,-,-,-,-,-,-,
0,0,-42.9,50,0.0053307,1,-,-,-,-,-,-,
0,0,-42.8,50,0.0053532,1,-,-,-,-,-,-,
0,0,-42.7,50,0.0053701,1,-,-,-,-,-,-,
0,0,-42.6,50,0.0053867,1,-,-,-,-,-,-,
0,0,-42.5,50,0.0053938,1,-,-,-,-,-,-,
0,0,-42.4,50,0.0054055,1,-,-,-,-,-,-,
0,0,-42.3,50,0.0054227,1,-,-,-,-,-,-,
0,0,-42.2,50,0.0054433,1,-,-,-,-,-,-,
0,0,-42.1,50,0.0054683,1,-,-,-,-,-,-,
0,0,-42,50,0.0054898,1,-,-,-,-,-,-,
0,0,-41.9,50,0.0055098,1,-,-,-,-,-,-,
0,0,-41.8,50,0.0055291,1,-,-,-,-,-,-,
0,0,-41.7,50,0.0055507,1,-,-,-,-,-,-,
0,0,-41.6,50,0.0055721,1,-,-,-,-,-,-,
0,0,-41.5,50,0.0055898,1,-,-,-,-,-,-,
0,0,-41.4,50,0.0056036,1,-,-,-,-,-,-,
0,0,-41.3,50,0.005616,1,-,-,-,-,-,-,
0,0,-41.2,50,0.0056276,1,-,-,-,-,-,-,
0,0,-41.1,50,0.0056437,1,-,-,-,-,-,-,
0,0,-41,50,0.0056608,1,-,-,-,-,-,-,
0,0,-40.9,50,0.0056788,1,-,-,-,-,-,-,
0,0,-40.8,50,0.0056962,1,-,-,-,-,-,-,
0,0,-40.7,50,0.0057117,1,-,-,-,-,-,-,
0,0,-40.6,50,0.0057278,1,-,-,-,-,-,-,
0,0,-40.5,50,0.0057421,1,-,-,-,-,-,-,
0,0,-40.4,50,0.0057589,1,-,-,-,-,-,-,
0,0,-40.3,50,0.0057769,1,-,-,-,-,-,-,
0,0,-40.2,50,0.0057936,1,-,-,-,-,-,-,
0,0,-40.1,50,0.0058177,1,-,-,-,-,-,-,
0,0,-40,50,0.0058392,1,-,-,-,-,-,-,
0,0,-39.9,50,0.0058641,1,-,-,-,-,-,-,
0,0,-39.8,50,0.0058913,1,-,-,-,-,-,-,
0,0,-39.7,50,0.0059121,1,-,-,-,-,-,-,
0,0,-39.6,50,0.0059331,1,-,-,-,-,-,-,
0,0,-39.5,50,0.0059476,1,-,-,-,-,-,-,
0,0,-39.4,50,0.0059565,1,-,-,-,-,-,-,
0,0,-39.3,50,0.0059677,1,-,-,-,-,-,-,
0,0,-39.2,50,0.0059814,1,-,-,-,-,-,-,
0,0,-39.1,50,0.0060023,1,-,-,-,-,-,-,
0,0,-39,50,0.0060156,1,-,-,-,-,-,-,
0,0,-38.9,50,0.0060306,1,-,-,-,-,-,-,
0,0,-38.8,50,0.0060499,1,-,-,-,-,-,-,
0,0,-38.7,50,0.0060702,1,-,-,-,-,-,-,
0,0,-38.6,50,0.0061087,1,-,-,-,-,-,-,
0,0,-38.5,50,0.006148,1,-,-,-,-,-,-,
0,0,-38.4,50,0.0061848,1,-,-,-,-,-,-,
0,0,-38.3,50,0.0062163,1,-,-,-,-,-,-,
0,0,-38.2,50,0.0062357,1,-,-,-,-,-,-,
0,0,-38.1,50,0.0062541,1,-,-,-,-,-,-,
0,0,-38,50,0.0062659,1,-,-,-,-,-,-,
0,0,-37.9,50,0.0062769,1,-,-,-,-,-,-,
0,0,-37.8,50,0.0062926,1,-,-,-,-,-,-,
0,0,-37.7,50,0.0063095,1,-,-,-,-,-,-,
0,0,-37.6,50,0.006331,1,-,-,-,-,-,-,
0,0,-37.5,50,0.0063538,1,-,-,-,-,-,-,
0,0,-37.4,50,0.0063753,1,-,-,-,-,-,-,
0,0,-37.3,50,0.006402,1,-,-,-,-,-,-,
0,0,-37.2,50,0.0064313,1,-,-,-,-,-,-,
